Flight_ID,From,To,Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction,Class
15,Colombo,Istanbul,1715337497,2024-05-10T10:38:17Z,THY89A,"40.970261,28.958679",5875,305,269,civil
15,Colombo,Istanbul,1715337509,2024-05-10T10:38:29Z,THY89A,"40.970123,28.936096",5525,309,269,civil
15,Colombo,Istanbul,1715337524,2024-05-10T10:38:44Z,THY89A,"40.96994,28.907532",5325,305,269,civil
15,Colombo,Istanbul,1715337540,2024-05-10T10:39:00Z,THY89A,"40.969788,28.879436",5075,291,269,civil
15,Colombo,Istanbul,1715337553,2024-05-10T10:39:13Z,THY89A,"40.96962,28.857056",4825,282,269,civil
15,Colombo,Istanbul,1715337562,2024-05-10T10:39:22Z,THY89A,"40.969509,28.842731",4700,280,269,civil
15,Colombo,Istanbul,1715337571,2024-05-10T10:39:31Z,THY89A,"40.969414,28.827562",4575,278,269,civil
15,Colombo,Istanbul,1715337580,2024-05-10T10:39:40Z,THY89A,"40.969368,28.811083",4425,278,269,civil
15,Colombo,Istanbul,1715337588,2024-05-10T10:39:48Z,THY89A,"40.969666,28.798218",4350,272,276,civil
15,Colombo,Istanbul,1715337591,2024-05-10T10:39:51Z,THY89A,"40.97049,28.791382",4325,271,279,civil
15,Colombo,Istanbul,1715337594,2024-05-10T10:39:54Z,THY89A,"40.971268,28.787537",4275,268,285,civil
15,Colombo,Istanbul,1715337597,2024-05-10T10:39:57Z,THY89A,"40.972778,28.782349",4250,265,293,civil
15,Colombo,Istanbul,1715337599,2024-05-10T10:39:59Z,THY89A,"40.973835,28.77956",4225,263,297,civil
15,Colombo,Istanbul,1715337604,2024-05-10T10:40:04Z,THY89A,"40.976486,28.773743",4125,260,304,civil
15,Colombo,Istanbul,1715337606,2024-05-10T10:40:06Z,THY89A,"40.978725,28.770073",4050,258,310,civil
15,Colombo,Istanbul,1715337610,2024-05-10T10:40:10Z,THY89A,"40.981064,28.766907",4025,256,316,civil
15,Colombo,Istanbul,1715337612,2024-05-10T10:40:12Z,THY89A,"40.983845,28.763893",4000,253,322,civil
15,Colombo,Istanbul,1715337616,2024-05-10T10:40:16Z,THY89A,"40.98687,28.761271",3975,251,327,civil
15,Colombo,Istanbul,1715337619,2024-05-10T10:40:19Z,THY89A,"40.989899,28.759024",4000,249,331,civil
15,Colombo,Istanbul,1715337622,2024-05-10T10:40:22Z,THY89A,"40.993011,28.756897",3975,248,333,civil
15,Colombo,Istanbul,1715337625,2024-05-10T10:40:25Z,THY89A,"40.996273,28.754841",3975,247,333,civil
15,Colombo,Istanbul,1715337628,2024-05-10T10:40:28Z,THY89A,"40.998741,28.753218",3950,248,333,civil
15,Colombo,Istanbul,1715337630,2024-05-10T10:40:30Z,THY89A,"41.002186,28.750847",3925,246,332,civil
15,Colombo,Istanbul,1715337633,2024-05-10T10:40:33Z,THY89A,"41.005215,28.748724",3925,246,331,civil
15,Colombo,Istanbul,1715337636,2024-05-10T10:40:36Z,THY89A,"41.008209,28.74646",3950,243,330,civil
15,Colombo,Istanbul,1715337639,2024-05-10T10:40:39Z,THY89A,"41.011139,28.744263",3950,242,330,civil
15,Colombo,Istanbul,1715337643,2024-05-10T10:40:43Z,THY89A,"41.014103,28.742107",3950,240,330,civil
15,Colombo,Istanbul,1715337652,2024-05-10T10:40:52Z,THY89A,"41.022995,28.735991",3950,230,334,civil
15,Colombo,Istanbul,1715337655,2024-05-10T10:40:55Z,THY89A,"41.025928,28.734428",3950,227,338,civil
15,Colombo,Istanbul,1715337657,2024-05-10T10:40:57Z,THY89A,"41.028675,28.733368",3950,220,345,civil
15,Colombo,Istanbul,1715337660,2024-05-10T10:41:00Z,THY89A,"41.031693,28.732666",3950,214,350,civil
15,Colombo,Istanbul,1715337664,2024-05-10T10:41:04Z,THY89A,"41.034576,28.7323",3975,210,355,civil
15,Colombo,Istanbul,1715337667,2024-05-10T10:41:07Z,THY89A,"41.037598,28.732178",3975,208,358,civil
15,Colombo,Istanbul,1715337670,2024-05-10T10:41:10Z,THY89A,"41.040436,28.7323",3975,205,1,civil
15,Colombo,Istanbul,1715337672,2024-05-10T10:41:12Z,THY89A,"41.043182,28.732361",3950,204,1,civil
15,Colombo,Istanbul,1715337676,2024-05-10T10:41:16Z,THY89A,"41.046131,28.732431",3950,203,1,civil
15,Colombo,Istanbul,1715337678,2024-05-10T10:41:18Z,THY89A,"41.04874,28.732431",3950,202,359,civil
15,Colombo,Istanbul,1715337682,2024-05-10T10:41:22Z,THY89A,"41.051533,28.732368",3950,200,358,civil
15,Colombo,Istanbul,1715337685,2024-05-10T10:41:25Z,THY89A,"41.054443,28.732239",3950,198,357,civil
15,Colombo,Istanbul,1715337688,2024-05-10T10:41:28Z,THY89A,"41.0574,28.732058",3950,195,357,civil
15,Colombo,Istanbul,1715337691,2024-05-10T10:41:31Z,THY89A,"41.06012,28.731934",3950,193,357,civil
15,Colombo,Istanbul,1715337700,2024-05-10T10:41:40Z,THY89A,"41.067734,28.731682",3950,183,358,civil
15,Colombo,Istanbul,1715337709,2024-05-10T10:41:49Z,THY89A,"41.075317,28.731445",3950,175,358,civil
15,Colombo,Istanbul,1715337718,2024-05-10T10:41:58Z,THY89A,"41.082211,28.731245",3925,166,358,civil
15,Colombo,Istanbul,1715337727,2024-05-10T10:42:07Z,THY89A,"41.08952,28.731245",3775,172,359,civil
15,Colombo,Istanbul,1715337736,2024-05-10T10:42:16Z,THY89A,"41.096741,28.73114",3575,176,359,civil
15,Colombo,Istanbul,1715337745,2024-05-10T10:42:25Z,THY89A,"41.104324,28.730934",3375,177,359,civil
15,Colombo,Istanbul,1715337754,2024-05-10T10:42:34Z,THY89A,"41.111526,28.730774",3225,171,359,civil
15,Colombo,Istanbul,1715337763,2024-05-10T10:42:43Z,THY89A,"41.118614,28.730621",3100,168,358,civil
15,Colombo,Istanbul,1715337772,2024-05-10T10:42:52Z,THY89A,"41.125549,28.730434",2950,166,358,civil
15,Colombo,Istanbul,1715337781,2024-05-10T10:43:01Z,THY89A,"41.132488,28.730371",2825,161,359,civil
15,Colombo,Istanbul,1715337787,2024-05-10T10:43:07Z,THY89A,"41.136887,28.730347",2725,159,359,civil
15,Colombo,Istanbul,1715337796,2024-05-10T10:43:16Z,THY89A,"41.143475,28.730185",2600,157,358,civil
15,Colombo,Istanbul,1715337805,2024-05-10T10:43:25Z,THY89A,"41.149887,28.72998",2475,153,358,civil
15,Colombo,Istanbul,1715337814,2024-05-10T10:43:34Z,THY89A,"41.156227,28.729872",2350,149,359,civil
15,Colombo,Istanbul,1715337823,2024-05-10T10:43:43Z,THY89A,"41.162292,28.729797",2225,147,359,civil
15,Colombo,Istanbul,1715337832,2024-05-10T10:43:52Z,THY89A,"41.168285,28.729685",2125,146,359,civil
15,Colombo,Istanbul,1715337841,2024-05-10T10:44:01Z,THY89A,"41.174522,28.729498",2025,144,358,civil
15,Colombo,Istanbul,1715337851,2024-05-10T10:44:11Z,THY89A,"41.180191,28.729431",1900,140,359,civil
15,Colombo,Istanbul,1715337860,2024-05-10T10:44:20Z,THY89A,"41.186234,28.729309",1750,135,358,civil
15,Colombo,Istanbul,1715337869,2024-05-10T10:44:29Z,THY89A,"41.191654,28.729185",1675,130,359,civil
15,Colombo,Istanbul,1715337878,2024-05-10T10:44:38Z,THY89A,"41.196579,28.729126",1575,130,358,civil
15,Colombo,Istanbul,1715337886,2024-05-10T10:44:46Z,THY89A,"41.202549,28.729061",1450,130,359,civil
15,Colombo,Istanbul,1715337894,2024-05-10T10:44:54Z,THY89A,"41.206833,28.728882",1375,130,358,civil
15,Colombo,Istanbul,1715337905,2024-05-10T10:45:05Z,THY89A,"41.213654,28.72876",1225,132,357,civil
15,Colombo,Istanbul,1715337911,2024-05-10T10:45:11Z,THY89A,"41.21759,28.728638",1150,130,359,civil
15,Colombo,Istanbul,1715337923,2024-05-10T10:45:23Z,THY89A,"41.224754,28.728624",1025,130,359,civil
15,Colombo,Istanbul,1715337932,2024-05-10T10:45:32Z,THY89A,"41.230225,28.728516",925,130,359,civil
15,Colombo,Istanbul,1715337941,2024-05-10T10:45:41Z,THY89A,"41.235535,28.728271",800,127,358,civil
15,Colombo,Istanbul,1715337950,2024-05-10T10:45:50Z,THY89A,"41.240768,28.728125",700,129,358,civil
15,Colombo,Istanbul,1715337956,2024-05-10T10:45:56Z,THY89A,"41.244492,28.728125",650,128,359,civil
15,Colombo,Istanbul,1715337965,2024-05-10T10:46:05Z,THY89A,"41.249752,28.728062",550,129,359,civil
15,Colombo,Istanbul,1715337974,2024-05-10T10:46:14Z,THY89A,"41.255291,28.727938",425,129,359,civil
15,Colombo,Istanbul,1715337984,2024-05-10T10:46:24Z,THY89A,"41.260849,28.727783",300,129,358,civil
15,Colombo,Istanbul,1715337990,2024-05-10T10:46:30Z,THY89A,"41.264462,28.727688",225,130,359,civil
15,Colombo,Istanbul,1715337999,2024-05-10T10:46:39Z,THY89A,"41.269775,28.7276",200,121,359,civil
15,Colombo,Istanbul,1715338008,2024-05-10T10:46:48Z,THY89A,"41.274193,28.727562",200,95,359,civil
15,Colombo,Istanbul,1715338015,2024-05-10T10:46:55Z,THY89A,"41.27663,28.727509",0,67,359,civil
15,Colombo,Istanbul,1715338022,2024-05-10T10:47:02Z,THY89A,"41.278427,28.727501",0,44,2,civil
15,Colombo,Istanbul,1715338024,2024-05-10T10:47:04Z,THY89A,"41.278732,28.727531",0,43,5,civil
15,Colombo,Istanbul,1715338026,2024-05-10T10:47:06Z,THY89A,"41.279125,28.727625",0,39,11,civil
15,Colombo,Istanbul,1715338028,2024-05-10T10:47:08Z,THY89A,"41.279503,28.727753",0,38,14,civil
15,Colombo,Istanbul,1715338030,2024-05-10T10:47:10Z,THY89A,"41.279835,28.727905",0,36,19,civil
15,Colombo,Istanbul,1715338032,2024-05-10T10:47:12Z,THY89A,"41.28014,28.728077",0,33,22,civil
15,Colombo,Istanbul,1715338034,2024-05-10T10:47:14Z,THY89A,"41.28035,28.728203",0,30,25,civil
15,Colombo,Istanbul,1715338036,2024-05-10T10:47:16Z,THY89A,"41.280613,28.728394",0,26,28,civil
15,Colombo,Istanbul,1715338039,2024-05-10T10:47:19Z,THY89A,"41.280842,28.728561",0,19,28,civil
15,Colombo,Istanbul,1715338042,2024-05-10T10:47:22Z,THY89A,"41.281048,28.728733",0,14,30,civil
15,Colombo,Istanbul,1715338047,2024-05-10T10:47:27Z,THY89A,"41.281281,28.728905",0,11,30,civil
15,Colombo,Istanbul,1715338052,2024-05-10T10:47:32Z,THY89A,"41.281414,28.729156",0,10,50,civil
15,Colombo,Istanbul,1715338056,2024-05-10T10:47:36Z,THY89A,"41.28138,28.729416",0,11,78,civil
15,Colombo,Istanbul,1715338060,2024-05-10T10:47:40Z,THY89A,"41.281219,28.729622",0,12,112,civil
15,Colombo,Istanbul,1715338064,2024-05-10T10:47:44Z,THY89A,"41.281002,28.729691",0,12,149,civil
15,Colombo,Istanbul,1715338068,2024-05-10T10:47:48Z,THY89A,"41.280762,28.729706",0,12,168,civil
15,Colombo,Istanbul,1715338072,2024-05-10T10:47:52Z,THY89A,"41.280544,28.729691",0,14,174,civil
15,Colombo,Istanbul,1715338075,2024-05-10T10:47:55Z,THY89A,"41.280338,28.729691",0,15,180,civil
15,Colombo,Istanbul,1715338079,2024-05-10T10:47:59Z,THY89A,"41.280109,28.729706",0,15,180,civil
15,Colombo,Istanbul,1715338081,2024-05-10T10:48:01Z,THY89A,"41.279881,28.729706",0,16,180,civil
15,Colombo,Istanbul,1715338084,2024-05-10T10:48:04Z,THY89A,"41.279652,28.729706",0,16,180,civil
15,Colombo,Istanbul,1715338087,2024-05-10T10:48:07Z,THY89A,"41.27943,28.729715",0,16,180,civil
15,Colombo,Istanbul,1715338094,2024-05-10T10:48:14Z,THY89A,"41.27887,28.729715",0,17,180,civil
15,Colombo,Istanbul,1715338101,2024-05-10T10:48:21Z,THY89A,"41.278267,28.729736",0,18,180,civil
15,Colombo,Istanbul,1715338109,2024-05-10T10:48:29Z,THY89A,"41.27766,28.729748",0,19,180,civil
15,Colombo,Istanbul,1715338116,2024-05-10T10:48:36Z,THY89A,"41.276985,28.729752",0,19,180,civil
15,Colombo,Istanbul,1715338123,2024-05-10T10:48:43Z,THY89A,"41.276333,28.729767",0,20,180,civil
15,Colombo,Istanbul,1715338130,2024-05-10T10:48:50Z,THY89A,"41.275669,28.729782",0,20,180,civil
15,Colombo,Istanbul,1715338137,2024-05-10T10:48:57Z,THY89A,"41.27504,28.729797",0,19,180,civil
15,Colombo,Istanbul,1715338144,2024-05-10T10:49:04Z,THY89A,"41.274525,28.729813",0,15,180,civil
15,Colombo,Istanbul,1715338151,2024-05-10T10:49:11Z,THY89A,"41.274124,28.729813",0,12,177,civil
15,Colombo,Istanbul,1715338156,2024-05-10T10:49:16Z,THY89A,"41.273907,28.730026",0,11,151,civil
15,Colombo,Istanbul,1715338159,2024-05-10T10:49:19Z,THY89A,"41.273842,28.73023",0,11,132,civil
15,Colombo,Istanbul,1715338163,2024-05-10T10:49:23Z,THY89A,"41.273819,28.73048",0,11,109,civil
15,Colombo,Istanbul,1715338166,2024-05-10T10:49:26Z,THY89A,"41.273838,28.730743",0,12,95,civil
15,Colombo,Istanbul,1715338169,2024-05-10T10:49:29Z,THY89A,"41.273849,28.730988",0,13,90,civil
15,Colombo,Istanbul,1715338172,2024-05-10T10:49:32Z,THY89A,"41.273849,28.731232",0,14,90,civil
15,Colombo,Istanbul,1715338175,2024-05-10T10:49:35Z,THY89A,"41.273861,28.731476",0,14,90,civil
15,Colombo,Istanbul,1715338178,2024-05-10T10:49:38Z,THY89A,"41.273861,28.73175",0,15,90,civil
15,Colombo,Istanbul,1715338181,2024-05-10T10:49:41Z,THY89A,"41.273865,28.732025",0,15,90,civil
15,Colombo,Istanbul,1715338188,2024-05-10T10:49:48Z,THY89A,"41.273872,28.732773",0,17,90,civil
15,Colombo,Istanbul,1715338194,2024-05-10T10:49:54Z,THY89A,"41.273876,28.733398",0,18,90,civil
15,Colombo,Istanbul,1715338201,2024-05-10T10:50:01Z,THY89A,"41.273884,28.734268",0,19,90,civil
15,Colombo,Istanbul,1715338208,2024-05-10T10:50:08Z,THY89A,"41.273895,28.735046",0,19,90,civil
15,Colombo,Istanbul,1715338215,2024-05-10T10:50:15Z,THY89A,"41.273899,28.735802",0,15,90,civil
15,Colombo,Istanbul,1715338223,2024-05-10T10:50:23Z,THY89A,"41.273918,28.736557",0,17,90,civil
15,Colombo,Istanbul,1715338229,2024-05-10T10:50:29Z,THY89A,"41.273918,28.737274",0,16,90,civil
15,Colombo,Istanbul,1715338236,2024-05-10T10:50:36Z,THY89A,"41.27393,28.737823",0,12,87,civil
15,Colombo,Istanbul,1715338244,2024-05-10T10:50:44Z,THY89A,"41.27393,28.738388",0,11,90,civil
15,Colombo,Istanbul,1715338248,2024-05-10T10:50:48Z,THY89A,"41.273842,28.738596",0,10,106,civil
15,Colombo,Istanbul,1715338253,2024-05-10T10:50:53Z,THY89A,"41.273598,28.738705",0,11,146,civil
15,Colombo,Istanbul,1715338258,2024-05-10T10:50:58Z,THY89A,"41.273369,28.738678",0,10,171,civil
15,Colombo,Istanbul,1715338263,2024-05-10T10:51:03Z,THY89A,"41.27314,28.738663",0,10,180,civil
15,Colombo,Istanbul,1715338268,2024-05-10T10:51:08Z,THY89A,"41.2729,28.738659",0,10,177,civil
15,Colombo,Istanbul,1715338273,2024-05-10T10:51:13Z,THY89A,"41.272659,28.738678",0,11,180,civil
15,Colombo,Istanbul,1715338280,2024-05-10T10:51:20Z,THY89A,"41.272316,28.738678",0,11,180,civil
15,Colombo,Istanbul,1715338287,2024-05-10T10:51:27Z,THY89A,"41.271912,28.738674",0,12,180,civil
15,Colombo,Istanbul,1715338294,2024-05-10T10:51:34Z,THY89A,"41.271526,28.738689",0,13,180,civil
15,Colombo,Istanbul,1715338301,2024-05-10T10:51:41Z,THY89A,"41.271091,28.738693",0,13,180,civil
15,Colombo,Istanbul,1715338308,2024-05-10T10:51:48Z,THY89A,"41.27063,28.738705",0,14,180,civil
15,Colombo,Istanbul,1715338315,2024-05-10T10:51:55Z,THY89A,"41.270164,28.738708",0,15,180,civil
15,Colombo,Istanbul,1715338322,2024-05-10T10:52:02Z,THY89A,"41.269676,28.73872",0,14,180,civil
15,Colombo,Istanbul,1715338329,2024-05-10T10:52:09Z,THY89A,"41.269272,28.738724",0,12,180,civil
15,Colombo,Istanbul,1715338336,2024-05-10T10:52:16Z,THY89A,"41.268944,28.738737",0,9,180,civil
15,Colombo,Istanbul,1715338342,2024-05-10T10:52:22Z,THY89A,"41.268723,28.738831",0,9,165,civil
15,Colombo,Istanbul,1715338348,2024-05-10T10:52:28Z,THY89A,"41.268639,28.739189",0,11,120,civil
15,Colombo,Istanbul,1715338352,2024-05-10T10:52:32Z,THY89A,"41.268665,28.739456",0,11,98,civil
15,Colombo,Istanbul,1715338356,2024-05-10T10:52:36Z,THY89A,"41.268688,28.73967",0,10,87,civil
15,Colombo,Istanbul,1715338360,2024-05-10T10:52:40Z,THY89A,"41.268688,28.739891",0,8,90,civil
15,Colombo,Istanbul,1715338367,2024-05-10T10:52:47Z,THY89A,"41.268528,28.740143",0,8,118,civil
15,Colombo,Istanbul,1715338373,2024-05-10T10:52:53Z,THY89A,"41.268311,28.740189",0,8,149,civil
15,Colombo,Istanbul,1715338379,2024-05-10T10:52:59Z,THY89A,"41.26807,28.740189",0,8,168,civil
15,Colombo,Istanbul,1715338385,2024-05-10T10:53:05Z,THY89A,"41.267849,28.740204",0,9,174,civil
15,Colombo,Istanbul,1715338397,2024-05-10T10:53:17Z,THY89A,"41.267326,28.74025",0,9,171,civil
15,Colombo,Istanbul,1715338401,2024-05-10T10:53:21Z,THY89A,"41.267231,28.740454",0,8,146,civil
15,Colombo,Istanbul,1715338408,2024-05-10T10:53:28Z,THY89A,"41.267231,28.74078",0,7,106,civil
15,Colombo,Istanbul,1715338426,2024-05-10T10:53:46Z,THY89A,"41.267269,28.741333",0,0,90,civil
15,Colombo,Istanbul,1715338463,2024-05-10T10:54:23Z,THY89A,"41.267242,28.740406",0,0,87,civil
16,Colombo,Istanbul,1715390138,2024-05-11T01:15:38Z,THY89A,"7.176991,79.884819",0,2,216,civil
16,Colombo,Istanbul,1715390162,2024-05-11T01:16:02Z,THY89A,"7.177203,79.884956",0,2,216,civil
16,Colombo,Istanbul,1715390184,2024-05-11T01:16:24Z,THY89A,"7.177414,79.885071",0,3,230,civil
16,Colombo,Istanbul,1715390209,2024-05-11T01:16:49Z,THY89A,"7.177666,79.885262",0,3,272,civil
16,Colombo,Istanbul,1715390226,2024-05-11T01:17:06Z,THY89A,"7.177734,79.885468",0,3,300,civil
16,Colombo,Istanbul,1715390250,2024-05-11T01:17:30Z,THY89A,"7.177242,79.884987",0,0,306,civil
16,Colombo,Istanbul,1715390527,2024-05-11T01:22:07Z,THY89A,"7.178204,79.884888",0,9,306,civil
16,Colombo,Istanbul,1715390533,2024-05-11T01:22:13Z,THY89A,"7.178364,79.884674",0,9,306,civil
16,Colombo,Istanbul,1715390542,2024-05-11T01:22:22Z,THY89A,"7.178581,79.884377",0,9,303,civil
16,Colombo,Istanbul,1715390551,2024-05-11T01:22:31Z,THY89A,"7.178518,79.88401",0,9,264,civil
16,Colombo,Istanbul,1715390558,2024-05-11T01:22:38Z,THY89A,"7.178284,79.883789",0,9,230,civil
16,Colombo,Istanbul,1715390566,2024-05-11T01:22:46Z,THY89A,"7.178043,79.883606",0,9,219,civil
16,Colombo,Istanbul,1715390572,2024-05-11T01:22:52Z,THY89A,"7.177803,79.88343",0,10,216,civil
16,Colombo,Istanbul,1715390577,2024-05-11T01:22:57Z,THY89A,"7.177587,79.88327",0,12,216,civil
16,Colombo,Istanbul,1715390583,2024-05-11T01:23:03Z,THY89A,"7.177334,79.883072",0,13,216,civil
16,Colombo,Istanbul,1715390587,2024-05-11T01:23:07Z,THY89A,"7.177094,79.882881",0,14,216,civil
16,Colombo,Istanbul,1715390595,2024-05-11T01:23:15Z,THY89A,"7.176693,79.882584",0,15,216,civil
16,Colombo,Istanbul,1715390602,2024-05-11T01:23:22Z,THY89A,"7.176249,79.882233",0,16,216,civil
16,Colombo,Istanbul,1715390608,2024-05-11T01:23:28Z,THY89A,"7.175923,79.881981",0,16,216,civil
16,Colombo,Istanbul,1715390616,2024-05-11T01:23:36Z,THY89A,"7.175364,79.881554",0,17,216,civil
16,Colombo,Istanbul,1715390622,2024-05-11T01:23:42Z,THY89A,"7.174992,79.881287",0,18,216,civil
16,Colombo,Istanbul,1715390629,2024-05-11T01:23:49Z,THY89A,"7.174456,79.880867",0,19,216,civil
16,Colombo,Istanbul,1715390639,2024-05-11T01:23:59Z,THY89A,"7.173717,79.880302",0,20,216,civil
16,Colombo,Istanbul,1715390645,2024-05-11T01:24:05Z,THY89A,"7.173223,79.879913",0,21,216,civil
16,Colombo,Istanbul,1715390654,2024-05-11T01:24:14Z,THY89A,"7.172539,79.879395",0,22,216,civil
16,Colombo,Istanbul,1715390661,2024-05-11T01:24:21Z,THY89A,"7.171875,79.878883",0,23,216,civil
16,Colombo,Istanbul,1715390668,2024-05-11T01:24:28Z,THY89A,"7.171291,79.878441",0,24,216,civil
16,Colombo,Istanbul,1715390675,2024-05-11T01:24:35Z,THY89A,"7.170616,79.877922",0,23,216,civil
16,Colombo,Istanbul,1715390682,2024-05-11T01:24:42Z,THY89A,"7.170135,79.877563",0,20,216,civil
16,Colombo,Istanbul,1715390692,2024-05-11T01:24:52Z,THY89A,"7.169301,79.876915",0,21,216,civil
16,Colombo,Istanbul,1715390700,2024-05-11T01:25:00Z,THY89A,"7.168831,79.876564",0,13,216,civil
16,Colombo,Istanbul,1715390706,2024-05-11T01:25:06Z,THY89A,"7.168614,79.876381",0,9,219,civil
16,Colombo,Istanbul,1715390715,2024-05-11T01:25:15Z,THY89A,"7.168396,79.876213",0,6,219,civil
16,Colombo,Istanbul,1715390728,2024-05-11T01:25:28Z,THY89A,"7.168304,79.875916",0,4,250,civil
16,Colombo,Istanbul,1715390746,2024-05-11T01:25:46Z,THY89A,"7.168463,79.87571",0,3,289,civil
16,Colombo,Istanbul,1715390763,2024-05-11T01:26:03Z,THY89A,"7.168661,79.875473",0,6,303,civil
16,Colombo,Istanbul,1715390772,2024-05-11T01:26:12Z,THY89A,"7.168847,79.875214",0,8,306,civil
16,Colombo,Istanbul,1715390779,2024-05-11T01:26:19Z,THY89A,"7.169021,79.874985",0,9,306,civil
16,Colombo,Istanbul,1715390786,2024-05-11T01:26:26Z,THY89A,"7.169208,79.874763",0,9,309,civil
16,Colombo,Istanbul,1715390792,2024-05-11T01:26:32Z,THY89A,"7.169417,79.87468",0,8,329,civil
16,Colombo,Istanbul,1715390798,2024-05-11T01:26:38Z,THY89A,"7.169643,79.874832",0,8,14,civil
16,Colombo,Istanbul,1715390805,2024-05-11T01:26:45Z,THY89A,"7.169849,79.875038",0,11,36,civil
16,Colombo,Istanbul,1715390811,2024-05-11T01:26:51Z,THY89A,"7.170238,79.875343",0,23,36,civil
16,Colombo,Istanbul,1715390817,2024-05-11T01:26:57Z,THY89A,"7.171035,79.875969",0,46,36,civil
16,Colombo,Istanbul,1715390819,2024-05-11T01:26:59Z,THY89A,"7.171452,79.876282",0,54,36,civil
16,Colombo,Istanbul,1715390821,2024-05-11T01:27:01Z,THY89A,"7.171955,79.876671",0,63,36,civil
16,Colombo,Istanbul,1715390824,2024-05-11T01:27:04Z,THY89A,"7.172966,79.877449",0,78,39,civil
16,Colombo,Istanbul,1715390825,2024-05-11T01:27:05Z,THY89A,"7.173258,79.87767",0,84,36,civil
16,Colombo,Istanbul,1715390828,2024-05-11T01:27:08Z,THY89A,"7.174189,79.87838",0,96,36,civil
16,Colombo,Istanbul,1715390835,2024-05-11T01:27:15Z,THY89A,"7.177191,79.880692",150,119,37,civil
16,Colombo,Istanbul,1715390843,2024-05-11T01:27:23Z,THY89A,"7.181102,79.883675",150,147,37,civil
16,Colombo,Istanbul,1715390849,2024-05-11T01:27:29Z,THY89A,"7.184826,79.88652",100,167,37,civil
16,Colombo,Istanbul,1715390858,2024-05-11T01:27:38Z,THY89A,"7.190552,79.890854",275,182,37,civil
16,Colombo,Istanbul,1715390865,2024-05-11T01:27:45Z,THY89A,"7.195533,79.894661",575,179,37,civil
16,Colombo,Istanbul,1715390871,2024-05-11T01:27:51Z,THY89A,"7.19949,79.897743",825,178,38,civil
16,Colombo,Istanbul,1715390879,2024-05-11T01:27:59Z,THY89A,"7.204651,79.901283",1125,178,29,civil
16,Colombo,Istanbul,1715390883,2024-05-11T01:28:03Z,THY89A,"7.207718,79.902496",1250,180,25,civil
16,Colombo,Istanbul,1715390886,2024-05-11T01:28:06Z,THY89A,"7.210662,79.903137",1325,184,11,civil
16,Colombo,Istanbul,1715390889,2024-05-11T01:28:09Z,THY89A,"7.213316,79.903374",1350,191,2,civil
16,Colombo,Istanbul,1715390893,2024-05-11T01:28:13Z,THY89A,"7.217148,79.903099",1375,195,352,civil
16,Colombo,Istanbul,1715390897,2024-05-11T01:28:17Z,THY89A,"7.220627,79.902214",1400,199,342,civil
16,Colombo,Istanbul,1715390901,2024-05-11T01:28:21Z,THY89A,"7.22374,79.900909",1425,201,336,civil
16,Colombo,Istanbul,1715390905,2024-05-11T01:28:25Z,THY89A,"7.227095,79.899017",1450,205,329,civil
16,Colombo,Istanbul,1715390909,2024-05-11T01:28:29Z,THY89A,"7.230214,79.896889",1475,209,325,civil
16,Colombo,Istanbul,1715390913,2024-05-11T01:28:33Z,THY89A,"7.233706,79.894279",1525,213,323,civil
16,Colombo,Istanbul,1715390917,2024-05-11T01:28:37Z,THY89A,"7.236557,79.892113",1550,217,322,civil
16,Colombo,Istanbul,1715390920,2024-05-11T01:28:40Z,THY89A,"7.239532,79.889877",1575,222,323,civil
16,Colombo,Istanbul,1715390925,2024-05-11T01:28:45Z,THY89A,"7.24324,79.887131",1575,227,323,civil
16,Colombo,Istanbul,1715390928,2024-05-11T01:28:48Z,THY89A,"7.246353,79.88485",1625,231,323,civil
16,Colombo,Istanbul,1715390932,2024-05-11T01:28:52Z,THY89A,"7.249347,79.882729",1650,234,324,civil
16,Colombo,Istanbul,1715390935,2024-05-11T01:28:55Z,THY89A,"7.252466,79.880455",1700,238,324,civil
16,Colombo,Istanbul,1715390943,2024-05-11T01:29:03Z,THY89A,"7.259775,79.87529",1800,244,324,civil
16,Colombo,Istanbul,1715390950,2024-05-11T01:29:10Z,THY89A,"7.265808,79.871071",1925,249,325,civil
16,Colombo,Istanbul,1715390957,2024-05-11T01:29:17Z,THY89A,"7.272624,79.866203",2100,253,324,civil
16,Colombo,Istanbul,1715390964,2024-05-11T01:29:24Z,THY89A,"7.279724,79.861153",2275,254,324,civil
16,Colombo,Istanbul,1715390972,2024-05-11T01:29:32Z,THY89A,"7.287552,79.855705",2500,257,325,civil
16,Colombo,Istanbul,1715390978,2024-05-11T01:29:38Z,THY89A,"7.293758,79.851425",2650,259,325,civil
16,Colombo,Istanbul,1715390985,2024-05-11T01:29:45Z,THY89A,"7.300919,79.846588",2875,259,326,civil
16,Colombo,Istanbul,1715390996,2024-05-11T01:29:56Z,THY89A,"7.308884,79.841187",3150,259,326,civil
16,Colombo,Istanbul,1715391003,2024-05-11T01:30:03Z,THY89A,"7.318664,79.834518",3400,261,325,civil
16,Colombo,Istanbul,1715391010,2024-05-11T01:30:10Z,THY89A,"7.325455,79.829872",3600,262,325,civil
16,Colombo,Istanbul,1715391017,2024-05-11T01:30:17Z,THY89A,"7.332184,79.825172",3825,263,325,civil
